15	15	10	10	6	6	6	2	2	2	1	1	1	5	5	6	6	10	10	11	15	15	15	16	20	20	20	20	19	19
15	15	10	10	10	6	6	2	2	3	3	3	3	2	6	6	6	10	9	13	13	13	17	18	18	18	19	19	19	20
18	17	17	17	13	14	14	15	11	11	12	8	8	4	4	3	3	2	6	6	10	10	15	15	19	19	18	18	18	13
13	14	14	14	14	14	14	10	11	11	7	8	4	3	3	3	2	2	6	6	10	10	14	14	19	19	19	18	18	18
14	14	18	18	18	18	19	19	19	15	15	15	11	11	6	6	6	2	2	2	3	3	3	7	7	11	11	15	14	14
10	10	14	14	18	18	18	18	19	19	19	19	15	15	11	11	10	6	6	6	2	2	2	3	3	7	7	10	10	10
18	18	14	14	10	10	6	6	6	2	2	2	2	2	5	5	6	10	10	10	15	15	15	19	20	19	19	19	18	18
17	18	18	19	19	19	20	20	15	15	11	10	10	6	6	5	1	2	2	2	3	7	7	11	11	14	14	14	13	14
14	14	10	10	6	6	2	2	2	1	1	5	5	10	10	14	15	15	19	20	20	19	19	19	18	18	17	13	14	14
19	19	18	18	18	17	14	14	14	11	11	7	7	3	3	3	2	2	1	5	6	10	10	11	15	15	16	19	19	18
18	18	18	14	14	10	10	6	6	2	2	2	2	1	1	5	5	10	10	10	14	15	15	15	20	20	20	19	19	19
10	10	10	10	7	7	3	3	3	2	2	2	2	6	6	10	10	11	15	15	16	20	20	19	19	18	18	18	14	13
19	20	19	15	15	15	11	10	6	6	2	2	3	3	3	7	7	11	11	15	15	18	18	18	17	17	18	18	19	19
10	11	7	7	2	2	2	2	2	2	6	6	6	10	11	11	15	15	19	19	19	19	19	19	14	14	14	10	11	7
14	18	18	18	19	19	20	20	15	15	15	11	10	6	6	5	1	2	2	2	3	3	3	7	7	11	10	14	14	18
18	18	19	19	19	19	15	15	11	11	10	6	6	2	2	2	2	3	3	3	7	7	11	10	10	14	14	18	18	18
19	19	19	19	19	18	18	14	14	14	10	10	6	6	6	3	3	2	2	2	2	6	6	10	10	10	14	14	18	18
19	19	15	15	15	11	11	6	6	2	2	2	3	3	3	7	7	7	11	10	14	14	14	18	18	18	18	19	19	19
14	18	19	19	19	19	19	19	15	15	15	11	10	10	6	6	6	2	2	2	2	2	2	3	7	6	10	10	10	14
18	18	14	14	14	10	11	11	7	7	3	3	3	3	2	2	2	6	6	10	10	11	15	15	15	19	19	19	19	18
19	19	19	18	18	18	14	14	10	10	6	6	6	2	2	2	2	2	6	6	10	10	10	15	15	15	20	19	19	19
18	18	19	19	19	19	15	15	11	11	10	6	6	6	2	2	2	2	2	3	3	7	7	10	10	14	14	14	18	18
18	18	14	14	10	10	6	7	3	3	3	2	2	1	5	5	9	10	10	11	15	15	16	16	20	20	19	19	18	18
10	10	13	13	18	18	18	18	19	19	19	15	11	11	7	6	2	2	3	3	3	4	8	7	7	11	10	10	10	10
19	18	18	14	14	10	11	7	7	3	3	3	2	2	2	2	6	6	10	10	11	15	15	15	19	19	19	18	18	18
18	19	19	19	19	15	15	10	10	6	5	1	1	1	2	2	3	7	6	10	10	13	13	17	18	18	19	19	19	20
15	19	19	19	18	18	17	17	17	13	13	14	14	10	11	11	7	8	4	4	4	4	3	3	7	7	11	11	15	15
19	18	18	18	14	14	11	11	7	7	7	3	3	3	2	2	2	5	6	10	10	10	15	15	15	19	20	19	19	18
19	19	19	19	15	15	11	11	11	7	7	3	3	3	2	2	1	1	1	5	6	10	10	11	15	15	15	20	20	20
18	18	14	14	14	10	10	11	7	7	7	3	3	3	2	2	2	2	6	6	6	10	10	14	15	15	19	19	19	19
15	19	19	19	18	18	17	17	13	13	10	10	10	7	7	7	4	4	4	3	3	3	6	6	10	10	15	15	15	16
15	14	14	10	10	6	6	2	2	2	3	3	7	7	10	10	14	14	18	18	18	18	18	14	15	15	15	19	15	15
