12	12	12	12	12	13	15	16	1	1	1	2	2	2	3	4	4	4	11	11	11	12	12	12	12	12	13	13	13	13
11	13	13	13	13	13	12	12	12	12	12	2	1	1	1	1	1	5	6	6	6	13	13	13	13	13	13	14	14	14
14	12	12	12	12	13	13	13	13	14	16	16	1	1	2	2	9	8	6	6	6	13	13	13	13	13	13	13	12	12
5	12	12	12	12	12	11	11	11	12	12	13	15	16	2	2	2	2	2	3	16	12	12	12	12	12	13	14	15	15
3	12	12	12	12	12	12	12	12	13	13	14	14	16	1	1	2	2	7	7	7	8	13	13	14	13	13	13	13	13
13	11	11	12	13	13	14	16	1	1	1	2	2	1	4	4	4	5	12	11	11	12	12	12	12	12	12	12	13	13
5	13	13	13	13	12	12	12	12	12	12	9	3	3	3	2	2	16	16	16	5	13	13	13	13	13	13	5	4	4
4	1	13	12	12	12	12	12	12	12	13	14	2	3	3	3	3	3	15	12	12	12	12	12	13	13	16	2	4	4
11	11	11	11	11	11	12	12	16	2	2	2	2	2	2	6	5	5	5	5	11	13	13	13	13	13	13	13	5	5
11	1	2	2	2	2	2	2	13	12	11	11	11	11	12	11	12	1	2	1	1	2	6	7	13	13	13	13	2	2
11	13	13	12	13	13	13	16	1	1	2	1	2	6	6	6	10	13	13	13	13	13	13	13	13	13	13	13	13	13
11	12	13	13	14	14	16	16	2	3	3	3	3	5	5	8	12	12	13	13	12	13	13	13	13	13	13	14	14	14
2	11	12	11	11	12	12	12	12	12	12	13	13	16	1	1	1	2	2	4	8	12	12	13	13	13	13	13	14	14
3	14	12	12	11	11	11	12	12	12	12	13	13	16	1	2	2	2	4	4	13	12	12	12	12	12	13	13	12	12
11	13	13	13	13	13	13	13	13	13	13	14	5	5	5	4	3	1	16	5	6	10	12	13	13	13	13	13	16	16
12	12	12	12	12	12	12	11	13	13	14	16	1	1	3	3	2	4	4	4	12	12	12	12	12	13	11	13	13	13
14	14	13	13	13	13	12	12	12	12	12	12	13	14	15	1	2	2	2	2	1	3	4	8	12	13	13	13	14	14
4	13	12	12	12	12	12	12	12	12	13	14	16	1	1	2	3	3	3	4	4	13	12	12	13	13	14	14	14	14
11	13	12	12	12	12	12	12	12	12	12	12	12	13	14	1	2	3	3	3	3	3	15	13	13	13	13	13	15	15
10	12	13	13	13	13	12	12	12	13	14	1	1	1	1	2	2	5	12	11	11	12	13	13	14	15	5	3	3	3
12	12	12	12	12	12	12	13	14	16	1	1	2	1	3	2	1	7	7	7	7	9	12	12	12	13	13	13	2	2
15	12	12	12	12	12	11	12	12	13	15	16	1	1	1	1	1	4	6	6	7	11	13	13	13	13	13	13	14	14
12	12	12	12	12	12	12	12	13	13	15	1	2	2	2	2	2	3	6	6	6	12	13	13	12	12	13	13	13	13
13	12	12	13	13	14	13	13	14	16	1	1	3	3	2	2	4	4	4	13	13	12	13	13	14	13	13	13	13	13
3	5	10	12	12	12	12	12	12	12	13	13	14	1	2	3	3	3	3	3	14	13	13	13	12	13	13	13	2	2
1	13	12	12	12	12	12	12	12	12	12	12	12	13	16	1	1	1	2	2	4	5	13	13	12	13	12	13	13	13
