28	28	28	34	34	34	34	33	33	33	28	27	27	28	28	28	29	24	24	24	18	18	13	13	13	8	8	3	3	3
29	34	34	34	33	33	28	28	22	18	18	18	24	29	29	24	24	19	14	14	10	4	4	4	3	3	2	2	1	2
33	33	34	34	35	30	25	24	19	18	22	22	27	33	33	34	29	30	25	20	15	10	5	5	4	3	2	2	1	1
29	29	29	34	34	34	33	33	33	33	28	28	23	23	23	18	18	14	14	9	9	9	4	4	3	3	3	2	2	2
33	32	32	31	31	26	26	27	22	28	28	29	34	29	24	24	20	15	15	10	5	5	4	4	3	3	2	2	1	7
28	33	34	34	33	33	32	27	27	22	22	17	17	23	23	29	29	34	34	34	29	24	24	19	19	14	9	9	3	4
34	33	33	32	32	27	27	22	23	23	28	28	34	34	34	29	24	24	19	19	14	9	9	4	4	3	3	2	2	2
34	34	33	33	32	32	32	27	27	22	17	17	23	23	28	28	28	28	23	24	19	19	14	14	9	8	3	3	3	2
29	34	34	33	33	32	32	27	27	22	22	23	23	24	29	29	24	24	19	20	14	9	9	4	4	3	3	2	2	1
28	28	28	34	34	34	33	33	33	33	33	27	27	27	28	28	28	23	23	18	18	18	13	13	8	8	8	3	3	3
28	34	34	33	33	32	32	27	22	17	18	18	24	29	29	34	34	29	24	19	14	10	10	4	4	3	3	2	7	6
34	34	33	33	33	32	27	22	22	22	23	23	28	29	34	33	33	28	28	24	24	19	14	14	9	8	3	3	3	3
28	28	23	29	34	34	34	33	33	27	27	22	22	23	28	29	24	19	19	14	14	9	4	4	4	3	3	2	2	2
33	33	33	33	27	27	22	22	23	23	28	28	34	34	34	29	24	24	19	19	14	9	9	4	4	3	3	2	2	2
34	34	34	33	28	27	22	17	17	18	18	24	24	29	34	35	35	29	24	24	19	14	9	9	4	4	3	2	2	1
33	33	33	33	28	28	23	23	23	23	28	29	34	34	34	29	29	24	24	19	19	14	13	13	8	8	3	2	2	2
29	34	34	33	33	32	27	22	22	18	23	24	29	34	34	33	33	29	24	19	20	15	10	5	4	3	3	2	2	1
28	29	29	34	34	34	33	33	28	28	28	29	29	29	29	29	24	20	20	15	10	10	4	4	3	3	2	2	2	1
