32	31	32	32	33	33	33	28	28	23	18	13	13	8	3	3	3	3	7	7	12	11	16	17	17	18	18	19	19	25
31	31	31	32	32	32	27	28	23	23	18	18	13	13	8	3	3	3	3	8	8	13	13	18	18	19	19	19	20	20
31	32	32	33	33	34	34	35	34	34	29	24	24	19	14	14	9	4	4	4	3	8	7	12	12	12	12	13	14	14
27	22	22	23	28	29	29	35	34	34	29	29	23	18	13	13	8	3	3	3	3	7	7	6	7	7	13	14	14	15
26	26	26	32	32	33	33	28	28	23	18	13	13	8	3	2	2	1	6	6	6	6	12	12	13	13	14	15	20	20
27	32	32	33	33	33	33	28	23	23	18	13	13	7	2	2	2	2	7	7	12	11	7	7	7	8	8	9	9	10
26	31	31	32	32	33	33	34	34	29	29	24	19	19	14	9	9	4	3	3	3	8	7	12	13	13	14	14	15	15
32	32	32	33	33	33	28	28	23	23	18	18	13	13	8	8	3	3	3	2	7	7	12	12	13	13	13	14	14	14
26	27	27	28	28	29	34	34	34	34	28	28	23	18	13	13	8	3	3	3	2	7	7	12	12	13	13	14	14	15
26	31	31	32	32	32	33	33	33	34	34	35	35	35	35	30	30	25	24	24	19	19	14	13	13	8	8	3	2	2
31	31	32	32	33	33	34	35	35	35	34	29	24	23	18	13	8	3	3	3	3	7	12	12	17	18	18	19	19	20
31	32	32	33	33	33	28	29	23	23	18	18	13	13	8	8	2	2	2	2	7	7	12	17	17	18	18	19	19	20
26	26	26	27	27	33	33	34	34	35	35	30	25	20	19	14	9	4	4	4	10	10	15	20	20	20	19	19	18	18
32	33	33	34	34	34	34	29	29	24	24	19	14	14	9	9	4	4	4	4	3	8	8	12	12	12	13	13	14	14
26	32	32	33	33	34	34	29	29	24	19	18	13	8	8	2	2	3	2	7	7	12	11	12	12	13	13	14	19	20
27	31	32	32	33	33	34	34	35	30	29	24	24	19	14	13	8	8	3	2	2	7	7	12	17	18	18	19	14	14
31	31	31	32	32	33	33	34	29	29	24	19	14	13	8	3	3	3	2	7	6	11	12	12	18	18	19	19	20	20
27	27	32	32	28	33	34	34	33	28	28	23	18	18	13	8	8	3	3	3	3	8	12	12	17	18	18	18	19	19
32	32	32	33	33	34	34	34	29	24	23	18	18	13	13	8	7	2	2	2	2	7	7	12	18	18	18	19	19	19
31	32	32	32	33	33	33	28	23	23	18	18	13	8	8	2	2	3	2	7	7	12	12	17	17	18	18	19	19	20
31	31	32	32	32	33	33	28	28	23	18	18	13	8	8	3	3	3	2	7	12	12	12	12	12	13	13	14	14	15
22	22	28	28	33	33	34	34	29	29	24	23	18	18	13	8	8	3	3	3	3	7	7	12	12	12	13	13	14	14
31	32	32	33	33	34	34	29	29	23	23	17	12	12	7	2	2	2	7	6	11	16	16	17	17	18	18	19	20	20
31	31	32	32	33	33	34	34	29	24	24	19	14	14	9	8	3	3	2	2	7	12	12	17	13	13	14	14	15	15
26	26	32	32	33	33	34	34	29	29	24	19	14	14	8	3	3	3	2	7	6	11	11	12	12	13	14	14	15	15
31	31	31	32	32	33	33	28	28	23	18	18	13	8	8	3	2	2	7	7	12	16	12	12	13	13	14	19	20	20
31	32	32	33	33	33	29	29	24	18	18	13	8	8	3	3	3	3	8	7	7	11	11	17	17	18	18	19	19	20
22	27	32	31	31	31	26	21	22	23	23	24	30	35	29	24	19	14	9	9	4	3	3	8	8	9	14	15	15	15
26	26	27	27	28	33	33	33	33	28	27	22	17	17	13	8	8	3	3	3	2	2	7	7	8	8	13	14	14	15
31	31	31	32	32	33	33	34	34	34	29	29	24	19	19	14	9	4	4	4	4	9	9	13	13	13	14	14	15	20
27	32	32	32	33	33	34	34	29	29	24	24	19	19	14	13	8	3	3	3	3	8	8	13	13	13	13	13	14	14
27	32	32	33	33	34	34	29	29	24	24	19	14	14	9	3	3	3	3	8	8	13	12	17	17	18	18	19	19	19
32	32	32	33	33	34	34	29	30	25	19	19	14	9	9	4	4	4	9	10	15	15	14	14	13	13	17	17	16	16
26	26	27	27	27	23	18	18	13	13	8	7	7	7	11	11	11	11	16	16	17	17	18	18	18	19	19	20	20	20
26	26	27	27	32	33	33	34	29	29	24	19	14	13	8	3	3	3	8	8	12	12	12	12	13	18	19	19	20	20
32	32	33	33	34	34	29	29	24	24	19	14	14	9	9	4	4	3	8	8	13	12	17	17	17	17	18	18	19	19
31	32	32	32	33	33	28	29	24	24	19	19	14	9	9	4	3	3	3	8	8	12	12	12	18	18	18	19	19	20
31	31	31	32	32	33	33	34	29	29	24	18	13	13	8	3	3	3	2	7	7	11	12	12	13	13	14	19	20	20
31	31	32	32	33	33	34	29	24	24	19	14	9	9	4	4	4	8	8	13	12	17	17	17	18	18	19	19	20	20
26	26	26	26	32	32	33	33	34	34	30	30	30	25	20	20	15	10	10	5	5	10	15	15	20	19	19	19	18	18
28	27	32	33	33	34	34	35	34	34	29	24	24	18	13	13	8	3	3	3	2	7	7	11	12	12	13	14	14	15
26	31	31	31	32	32	33	28	23	23	18	13	13	8	8	3	3	3	7	7	12	12	12	13	13	14	14	15	20	20
31	31	32	32	33	33	34	34	34	29	23	23	18	13	12	7	2	2	1	1	6	11	16	17	17	18	18	19	19	20
27	32	32	32	33	33	33	28	28	23	18	18	13	13	8	3	3	3	3	8	7	7	12	12	12	13	13	19	19	14
23	28	33	33	34	34	34	35	30	25	25	19	19	14	14	9	8	3	3	3	3	8	8	13	13	13	12	12	12	11
32	32	32	33	33	28	28	23	23	18	13	13	8	8	3	3	3	3	3	7	7	12	12	17	17	18	18	19	19	19
26	31	31	32	32	32	27	22	22	17	12	7	7	2	2	1	6	6	11	16	16	16	17	17	18	18	19	19	20	20
27	32	32	33	33	33	34	29	29	24	24	19	19	14	14	9	8	3	3	4	4	4	9	9	9	8	8	8	7	7
26	27	27	28	33	34	34	35	35	34	29	29	24	19	19	14	9	9	4	4	3	3	8	7	12	13	13	14	14	15
31	31	32	32	33	33	34	29	28	23	18	18	13	8	8	3	3	3	7	7	12	11	12	12	13	13	14	14	15	20
31	31	32	32	33	34	34	35	35	34	29	29	23	18	13	8	3	3	3	3	7	7	11	12	12	13	14	14	15	20
21	26	27	27	33	33	34	34	34	29	24	19	19	14	9	3	3	3	3	9	14	13	14	14	15	15	15	14	13	13
32	32	32	32	33	33	28	28	23	18	18	13	13	7	2	2	2	2	7	7	11	16	16	17	17	18	18	19	19	20
33	32	32	33	33	34	34	34	29	29	24	24	18	13	13	8	3	3	2	2	7	7	11	12	17	18	18	19	19	20
27	32	33	33	34	34	29	24	18	18	13	12	7	7	1	1	2	2	7	6	11	11	11	12	12	18	19	19	20	20
22	22	22	27	32	32	32	32	33	33	34	29	24	24	18	13	13	8	8	2	2	2	7	12	12	12	8	13	14	14
26	31	31	32	32	33	33	28	23	23	18	13	8	8	3	3	3	2	7	6	6	6	7	7	8	8	9	9	10	10
26	26	26	32	32	32	27	22	23	28	34	34	29	24	24	18	13	8	3	3	3	8	12	12	12	13	14	14	15	20
26	31	31	32	32	33	33	28	23	18	18	13	9	9	4	4	3	3	7	7	12	11	11	12	13	13	14	14	15	20
26	31	31	32	33	33	34	34	29	23	23	18	13	12	7	2	1	2	7	11	11	16	17	17	18	18	19	24	25	25
32	32	33	33	33	34	29	29	24	24	18	13	13	8	8	3	3	3	3	9	14	14	14	14	19	18	18	12	12	17
26	31	32	32	33	33	34	35	34	29	24	23	18	13	8	8	2	2	2	7	12	16	16	22	22	23	24	24	25	25
26	26	26	27	32	33	33	33	28	28	23	18	12	12	7	2	2	2	2	7	6	6	7	7	8	8	9	9	10	10
33	33	33	33	34	34	29	29	24	24	19	19	13	13	8	8	3	3	3	3	3	7	7	12	12	12	13	13	14	19
21	26	26	31	31	31	32	27	28	23	18	17	12	7	7	1	1	1	1	6	6	6	7	7	8	8	9	14	15	15
32	32	33	33	33	28	28	23	23	18	18	13	13	8	8	3	3	3	3	8	7	7	12	12	17	18	18	18	19	19
27	27	27	28	28	29	34	34	34	34	29	24	23	18	13	13	7	2	2	2	2	8	8	13	14	19	18	18	12	12
12	17	22	26	26	26	26	26	27	32	33	33	34	34	29	24	19	19	14	9	9	3	8	8	13	13	14	14	15	15
21	26	31	31	31	26	27	28	29	29	30	24	19	13	13	7	1	1	1	2	8	8	14	15	15	19	14	13	12	6
27	32	33	33	33	34	34	29	29	24	19	19	14	13	8	8	3	3	2	2	7	7	11	12	12	8	8	9	9	10
26	26	27	27	33	33	34	34	29	24	24	19	13	13	8	3	3	7	7	12	11	11	17	17	18	18	19	19	20	20
